sample.id	user_genome	Kingdom	Phylum	Class	Order	Family	Genus	Species	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	BinLab
DonA	bin_123	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-95		N/A	N/A	N/A	N/A	N/A	GCF_003490145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp900066375	77.35	0.15	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000403495.2, s__CAG-95 sp000403495, 95.0, 79.14, 0.12; GCF_003612395.1, s__CAG-95 sp003612395, 95.0, 79.09, 0.16; GCA_002492465.1, s__CAG-95 sp002492465, 95.0, 77.25, 0.18; GCA_900554925.1, s__CAG-95 sp900554925, 95.0, 76.89, 0.16; GCA_002490775.1, s__CAG-95 sp002490775, 95.0, 76.67, 0.1; GCA_900553305.1, s__CAG-95 sp900553305, 95.0, 76.61, 0.11; GCA_000436115.1, s__CAG-95 sp000436115, 95.0, 76.56, 0.18; GCA_000438155.1, s__CAG-95 sp000438155, 95.0, 76.48, 0.1	73.13	11	0.9220798259891598	N/A	DonA_bin_123
DonA	bin_124	d__Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia caecimuris	GCF_000403355.2	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia caecimuris	96.85	0.8	GCF_000403355.2	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia caecimuris	96.85	0.8	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_004793465.1, s__Adlercreutzia sp004793465, 95.0, 89.46, 0.61; GCF_000422625.1, s__Adlercreutzia mucosicola, 95.0, 87.52, 0.61; GCF_003340305.1, s__Adlercreutzia celatus_A, 95.0, 83.91, 0.59; GCF_000478885.1, s__Adlercreutzia equolifaciens, 95.0, 83.81, 0.58	69.78	11	N/A	N/A	DonA_bin_124
DonA	bin_125	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella_A		N/A	N/A	N/A	N/A	N/A	GCF_003478355.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__Hungatella_A sp003478355	77.29	0.13	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000235505.1, s__Hungatella_A hathewayi_A, 95.0, 77.08, 0.13; GCA_002358555.1, s__Hungatella_A sp002358555, 95.0, 76.32, 0.12	81.35	11	0.9439479096170429	N/A	DonA_bin_125
DonA	bin_126	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.23	11	0.9229567803976957	N/A	DonA_bin_126
DonA	bin_127	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1370		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	77.82	11	0.9559252449561989	N/A	DonA_bin_127
DonA	bin_128	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1370		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	26.88	11	0.9014879447577615	N/A	DonA_bin_128
DonA	bin_130	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella_A		N/A	N/A	N/A	N/A	N/A	GCA_002358555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__Hungatella_A sp002358555	76.9	0.09	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000235505.1, s__Hungatella_A hathewayi_A, 95.0, 76.8, 0.16; GCF_003478355.1, s__Hungatella_A sp003478355, 95.0, 76.48, 0.09	56.43	11	0.9549196456232687	N/A	DonA_bin_130
DonA	bin_131	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter		N/A	N/A	N/A	N/A	N/A	GCF_003612335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp003612335	80.05	0.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000492175.1, s__Lawsonibacter sp000492175, 95.0, 80.29, 0.49; GCA_900549405.1, s__Lawsonibacter sp900549405, 95.0, 78.38, 0.24; GCA_900550705.1, s__Lawsonibacter sp900550705, 95.0, 78.31, 0.23; GCF_002160305.1, s__Lawsonibacter sp002160305, 95.0, 78.25, 0.27; GCF_003478995.1, s__Lawsonibacter sp003478995, 95.0, 78.17, 0.25; GCF_003573975.1, s__Lawsonibacter sp900066825, 95.0, 78.06, 0.23; GCA_900545895.1, s__Lawsonibacter sp900545895, 95.0, 78.02, 0.2; GCA_900066645.1, s__Lawsonibacter sp900066645, 95.0, 77.94, 0.19; GCF_003112755.1, s__Lawsonibacter asaccharolyticus, 95.0, 77.91, 0.26; GCA_900553135.1, s__Lawsonibacter sp900553135, 95.0, 77.87, 0.2; GCF_002161175.1, s__Lawsonibacter sp002161175, 95.0, 77.82, 0.23; GCF_000177015.3, s__Lawsonibacter sp000177015, 95.0, 77.71, 0.22	35.93	11	0.984261736934937	N/A	DonA_bin_131
DonA	bin_132	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA9475		N/A	N/A	N/A	N/A	N/A	GCA_004560375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__UBA9475 sp004560375	82.71	0.47	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002161675.1, s__UBA9475 sp002161675, 95.0, 79.49, 0.26; GCA_900549885.1, s__UBA9475 sp900549885, 95.0, 78.48, 0.23; GCF_002161235.1, s__UBA9475 sp002161235, 95.0, 78.44, 0.24; GCA_003534045.1, s__UBA9475 sp003534045, 95.0, 78.07, 0.3; GCA_900554075.1, s__UBA9475 sp900554075, 95.0, 77.17, 0.18	51.75	11	0.9710025357947596	N/A	DonA_bin_132
DonA	bin_133	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.12	11	0.9109000642507205	N/A	DonA_bin_133
DonA	bin_14	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UMGS1872		N/A	N/A	N/A	N/A	N/A	GCA_900555795.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__UMGS1872 sp900555795	79.98	0.49	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900549475.1, s__UMGS1872 sp900549475, 95.0, 79.79, 0.37	89.46	11	0.9446824084813901	N/A	DonA_bin_14
DonA	bin_16	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp002362485	GCF_003833075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002362485	97.94	0.87	GCF_003833075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002362485	97.94	0.87	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900549375.1, s__CAG-485 sp900549375, 95.0, 78.81, 0.18; GCF_003762615.1, s__CAG-485 sp002493045, 95.0, 77.81, 0.12; GCA_004553095.1, s__CAG-485 sp004553095, 95.0, 77.66, 0.08; GCA_002491945.1, s__CAG-485 sp002491945, 95.0, 77.64, 0.07; GCA_002493515.1, s__CAG-485 sp002493515, 95.0, 77.37, 0.1; GCA_900542185.1, s__CAG-485 sp900542185, 95.0, 77.29, 0.1; GCA_001701295.1, s__CAG-485 sp001701295, 95.0, 77.24, 0.09; GCA_002361235.1, s__CAG-485 sp002361235, 95.0, 77.07, 0.08; GCA_900321585.1, s__CAG-485 sp900321585, 95.0, 76.88, 0.12; GCA_002361155.1, s__CAG-485 sp002361155, 95.0, 76.83, 0.11; GCA_004552395.1, s__CAG-485 sp004552395, 95.0, 76.8, 0.06; GCA_002361215.1, s__CAG-485 sp002361215, 95.0, 76.79, 0.08; GCA_900555915.1, s__CAG-485 sp900555915, 95.0, 76.65, 0.07; GCA_900550645.1, s__CAG-485 sp900550645, 95.0, 76.63, 0.06; GCA_900541835.1, s__CAG-485 sp900541835, 95.0, 76.62, 0.05; GCA_900547755.1, s__CAG-485 sp900547755, 95.0, 76.58, 0.06; GCA_002491165.1, s__CAG-485 sp002491165, 95.0, 76.46, 0.05; GCA_001701075.1, s__CAG-485 sp001701075, 95.0, 76.33, 0.04; GCA_000437495.1, s__CAG-485 sp000437495, 95.0, 76.27, 0.04; GCA_900554845.1, s__CAG-485 sp900554845, 95.0, 76.26, 0.05; GCA_900552315.1, s__CAG-485 sp900552315, 95.0, 76.25, 0.05; GCA_900556595.1, s__CAG-485 sp900556595, 95.0, 76.21, 0.11; GCA_002404675.1, s__CAG-485 sp002404675, 95.0, 76.2, 0.06; GCA_900554345.1, s__CAG-485 sp900554345, 95.0, 76.19, 0.06; GCA_001701105.1, s__CAG-485 sp001701105, 95.0, 75.99, 0.07; GCA_003979075.1, s__CAG-485 sp003979075, 95.0, 75.85, 0.06	79.62	11	N/A	N/A	DonA_bin_16
DonA	bin_17	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1448		N/A	N/A	N/A	N/A	N/A	GCA_002329405.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1448;s__UBA1448 sp002329405	77.0	0.07	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	23.45	11	0.9088409129944626	N/A	DonA_bin_17
DonA	bin_19	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7182		N/A	N/A	N/A	N/A	N/A	GCA_002491115.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp002491115	78.24	0.28	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002160135.1, s__UBA7182 sp002160135, 95.0, 77.71, 0.19; GCF_003481535.1, s__UBA7182 sp003481535, 95.0, 77.18, 0.17; GCF_003480725.1, s__UBA7182 sp003480725, 95.0, 77.08, 0.17; GCA_001941045.1, s__UBA7182 sp001941045, 95.0, 76.71, 0.12	81.23	11	0.9456375769405995	N/A	DonA_bin_19
DonA	bin_20	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	22.18	11	0.8686314141436955	N/A	DonA_bin_20
DonA	bin_21	d__Bacteria	Firmicutes	Bacilli	Haloplasmatales	Turicibacteraceae	Turicibacter	Turicibacter sp002311155	GCA_002311155.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sp002311155	98.58	0.79	GCA_002311155.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sp002311155	98.58	0.79	d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales;f__Turicibacteraceae;g__Turicibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002493395.1, s__Turicibacter sp002493395, 95.0, 83.38, 0.67; GCF_001543345.1, s__Turicibacter sp001543345, 95.0, 79.73, 0.48; GCA_004338625.1, s__Turicibacter sanguinis, 95.0, 79.02, 0.38; GCA_003486705.1, s__Turicibacter sp003486705, 95.0, 77.49, 0.16	77.76	11	N/A	N/A	DonA_bin_21
DonA	bin_22	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	14-2		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__	ANI	N/A	GCF_000403255.1, s__14-2 sp000403255, 95.0, 79.52, 0.19; GCF_004793545.1, s__14-2 sp004793545, 95.0, 78.63, 0.23; GCF_000403315.2, s__14-2 sp000403315, 95.0, 78.12, 0.2; GCF_000403845.2, s__14-2 sp000403845, 95.0, 77.79, 0.2; GCF_001940225.1, s__14-2 sp001940225, 95.0, 77.08, 0.11	83.95	11	0.9193441856367385	N/A	DonA_bin_22
DonA	bin_23	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA7173		N/A	N/A	N/A	N/A	N/A	GCA_001689485.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001689485	77.54	0.17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900540205.1, s__UBA7173 sp900540205, 95.0, 77.74, 0.15; GCA_900546835.1, s__UBA7173 sp900546835, 95.0, 77.39, 0.12; GCA_001701135.1, s__UBA7173 sp001701135, 95.0, 77.34, 0.09; GCA_900545955.1, s__UBA7173 sp900545955, 95.0, 77.25, 0.12; GCF_004102785.1, s__UBA7173 sp002491305, 95.0, 77.22, 0.08; GCA_900548705.1, s__UBA7173 sp900548705, 95.0, 76.99, 0.09; GCF_004102805.1, s__UBA7173 sp004102805, 95.0, 76.97, 0.07; GCA_004557825.1, s__UBA7173 sp004557825, 95.0, 76.91, 0.09; GCA_001915385.1, s__UBA7173 sp001915385, 95.0, 76.84, 0.08; GCA_001689685.1, s__UBA7173 sp001689685, 95.0, 76.61, 0.08; GCA_900555165.1, s__UBA7173 sp900555165, 95.0, 76.53, 0.09; GCA_900552325.1, s__UBA7173 sp900552325, 95.0, 76.42, 0.06	94.74	11	0.9749777732973824	N/A	DonA_bin_23
DonA	bin_24	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	CAG-873 sp002490635	GCA_002490635.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635	98.63	0.94	GCA_002490635.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635	98.63	0.94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900541865.1, s__CAG-873 sp900541865, 95.0, 78.2, 0.33; GCA_900548975.1, s__CAG-873 sp900548975, 95.0, 78.03, 0.25; GCA_900554265.1, s__CAG-873 sp900554265, 95.0, 77.95, 0.33; GCA_001689415.1, s__CAG-873 sp001689415, 95.0, 77.75, 0.19; GCA_002493945.1, s__CAG-873 sp002493945, 95.0, 77.7, 0.26; GCA_004553485.1, s__CAG-873 sp004553485, 95.0, 77.37, 0.19; GCA_003979155.1, s__CAG-873 sp003979155, 95.0, 77.36, 0.16; GCA_900550395.1, s__CAG-873 sp900550395, 95.0, 77.35, 0.19; GCA_004552485.1, s__CAG-873 sp004552485, 95.0, 77.15, 0.18; GCA_900555715.1, s__CAG-873 sp900555715, 95.0, 77.15, 0.18; GCA_001689665.1, s__CAG-873 sp001689665, 95.0, 77.14, 0.19; GCA_002491245.1, s__CAG-873 sp002491245, 95.0, 77.13, 0.14; GCA_900540625.1, s__CAG-873 sp900540625, 95.0, 77.07, 0.09; GCA_001701165.1, s__CAG-873 sp001701165, 95.0, 76.79, 0.09; GCA_002478045.1, s__CAG-873 sp002478045, 95.0, 76.75, 0.08; GCA_900554715.1, s__CAG-873 sp900554715, 95.0, 76.65, 0.12; GCA_004554255.1, s__CAG-873 sp004554255, 95.0, 76.65, 0.12; GCA_004552725.1, s__CAG-873 sp004552725, 95.0, 76.54, 0.11; GCA_002633115.1, s__CAG-873 sp002633115, 95.0, 76.42, 0.12	95.87	11	N/A	N/A	DonA_bin_24
DonA	bin_25	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella		N/A	N/A	N/A	N/A	N/A	GCF_900104675.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	77.1	0.18	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	taxonomic classification defined by topology and ANI	N/A	GCA_004554485.1, s__Angelakisella sp004554485, 95.0, 77.09, 0.07; GCA_004557855.1, s__Angelakisella sp004557855, 95.0, 76.82, 0.07; GCA_900547385.1, s__Angelakisella sp900547385, 95.0, 76.6, 0.07; GCA_003453215.1, s__Angelakisella sp003453215, 95.0, 76.06, 0.03; GCA_900552845.1, s__Angelakisella sp900552845, 95.0, 75.56, 0.04	57.58	11	0.9071192865837032	N/A	DonA_bin_25
DonA	bin_26	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA9475		N/A	N/A	N/A	N/A	N/A	GCA_004560375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__UBA9475 sp004560375	84.3	0.59	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002161675.1, s__UBA9475 sp002161675, 95.0, 79.7, 0.31; GCF_002161235.1, s__UBA9475 sp002161235, 95.0, 79.04, 0.26; GCA_900549885.1, s__UBA9475 sp900549885, 95.0, 78.9, 0.3; GCA_003534045.1, s__UBA9475 sp003534045, 95.0, 78.83, 0.45; GCA_900554075.1, s__UBA9475 sp900554075, 95.0, 77.52, 0.29	31.85	11	0.9721964748292604	Genome has more than 49.2% of markers with multiple hits	DonA_bin_26
DonA	bin_27	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter		N/A	N/A	N/A	N/A	N/A	GCF_000492175.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000492175	83.27	0.66	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003612335.1, s__Lawsonibacter sp003612335, 95.0, 82.33, 0.65; GCA_900550705.1, s__Lawsonibacter sp900550705, 95.0, 79.89, 0.35; GCF_002160305.1, s__Lawsonibacter sp002160305, 95.0, 79.85, 0.45; GCA_900545895.1, s__Lawsonibacter sp900545895, 95.0, 79.76, 0.4; GCA_900549405.1, s__Lawsonibacter sp900549405, 95.0, 79.74, 0.37; GCF_003573975.1, s__Lawsonibacter sp900066825, 95.0, 79.51, 0.36; GCF_003478995.1, s__Lawsonibacter sp003478995, 95.0, 79.29, 0.43; GCF_003112755.1, s__Lawsonibacter asaccharolyticus, 95.0, 79.27, 0.43; GCA_900553135.1, s__Lawsonibacter sp900553135, 95.0, 79.25, 0.36; GCF_002161175.1, s__Lawsonibacter sp002161175, 95.0, 79.1, 0.33; GCF_000177015.3, s__Lawsonibacter sp000177015, 95.0, 78.62, 0.36; GCA_900066645.1, s__Lawsonibacter sp900066645, 95.0, 78.33, 0.33	34.21	11	0.9857835823023999	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	DonA_bin_27
DonA	bin_28	d__Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552			N/A	N/A	N/A	N/A	N/A	GCA_000435495.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__CAG-552;s__CAG-552 sp000435495	77.17	0.03	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	93.02	11	0.8386680721095021	N/A	DonA_bin_28
DonA	bin_29	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000492175.1, s__Lawsonibacter sp000492175, 95.0, 84.26, 0.72; GCF_003612335.1, s__Lawsonibacter sp003612335, 95.0, 83.46, 0.72; GCA_900550705.1, s__Lawsonibacter sp900550705, 95.0, 80.97, 0.41; GCF_002160305.1, s__Lawsonibacter sp002160305, 95.0, 80.93, 0.52; GCA_900545895.1, s__Lawsonibacter sp900545895, 95.0, 80.85, 0.42; GCA_900549405.1, s__Lawsonibacter sp900549405, 95.0, 80.7, 0.45; GCF_003478995.1, s__Lawsonibacter sp003478995, 95.0, 80.43, 0.5; GCA_900553135.1, s__Lawsonibacter sp900553135, 95.0, 80.25, 0.4; GCF_003112755.1, s__Lawsonibacter asaccharolyticus, 95.0, 80.05, 0.46; GCF_003573975.1, s__Lawsonibacter sp900066825, 95.0, 79.85, 0.45; GCF_002161175.1, s__Lawsonibacter sp002161175, 95.0, 79.84, 0.4; GCF_000177015.3, s__Lawsonibacter sp000177015, 95.0, 79.6, 0.39; GCA_900066645.1, s__Lawsonibacter sp900066645, 95.0, 79.22, 0.37	49.48	11	0.9779826552799886	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	DonA_bin_29
DonA	bin_3	d__Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA11940		N/A	N/A	N/A	N/A	N/A	GCA_003503945.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__UBA11940 sp003503945	77.83	0.26	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__	taxonomic classification defined by topology and ANI	N/A	GCA_003979335.1, s__UBA11940 sp003979335, 95.0, 77.25, 0.22; GCA_900549005.1, s__UBA11940 sp900549005, 95.0, 77.05, 0.15	91.53	11	0.9562337021821151	N/A	DonA_bin_3
DonA	bin_31	d__Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	94.74	11	0.9244492678655835	N/A	DonA_bin_31
DonA	bin_32	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.47	11	0.9242772568021727	N/A	DonA_bin_32
